
+Date,Amount,Category,Description,Department,Urgency,Complexity,AutoApprove,Approver,ApproverName,ApproverPosition,ApproverDepartment,SpendingLimit,RequireReceipt,ComplianceLimit
2023-10-17 14:02:22.859378,442.86,Software,Software expense on 2023-10-17,IT,High,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2023-09-24 14:02:22.859378,368.46,Miscellaneous,Miscellaneous expense on 2023-09-24,Finance,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2023-11-15 14:02:22.859378,199.58,Software,Software expense on 2023-11-15,Operations,Low,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,200
2023-07-17 14:02:22.859378,58.44,Software,Software expense on 2023-07-17,Operations,High,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,200
2023-11-23 14:02:22.859378,475.68,Maintenance,Maintenance expense on 2023-11-23,Finance,Medium,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,500
2023-08-07 14:02:22.859378,78.84,Utilities,Utilities expense on 2023-08-07,Finance,Medium,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,200
2024-01-15 14:02:22.859378,147.33,Miscellaneous,Miscellaneous expense on 2024-01-15,IT,Low,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2023-11-01 14:02:22.859378,30.71,Miscellaneous,Miscellaneous expense on 2023-11-01,Finance,High,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2023-11-03 14:02:22.859378,138.35,Office Supplies,Office Supplies expense on 2023-11-03,IT,High,High,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,100
2023-09-15 14:02:22.859378,168.7,Wifi,Wifi expense on 2023-09-15,IT,High,Medium,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,50
2023-05-26 14:02:22.859378,93.81,Utilities,Utilities expense on 2023-05-26,IT,Medium,High,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2024-04-29 14:02:22.859378,147.13,Miscellaneous,Miscellaneous expense on 2024-04-29,Finance,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2024-01-01 14:02:22.859378,276.09,Utilities,Utilities expense on 2024-01-01,HR,Low,Low,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2023-12-18 14:02:22.859378,258.91,Utilities,Utilities expense on 2023-12-18,Operations,Medium,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2024-04-02 14:02:22.859378,15.77,Wifi,Wifi expense on 2024-04-02,IT,Medium,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2023-10-25 14:02:22.859378,191.48,Miscellaneous,Miscellaneous expense on 2023-10-25,IT,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2023-10-01 14:02:22.859378,125.32,Wifi,Wifi expense on 2023-10-01,HR,Medium,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2024-01-10 14:02:22.859378,75.71,Meals,Meals expense on 2024-01-10,Finance,High,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2023-11-29 14:02:22.859378,323.21,Travel,Travel expense on 2023-11-29,Operations,Medium,High,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,500
2023-09-08 14:02:22.859378,488.99,Marketing,Marketing expense on 2023-09-08,HR,Medium,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2024-02-02 14:02:22.859378,321.97,Maintenance,Maintenance expense on 2024-02-02,Finance,High,High,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,500
2024-01-03 14:02:22.859378,15.0,Travel,Travel expense on 2024-01-03,Operations,Medium,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,500
2023-10-24 14:02:22.859378,97.95,Miscellaneous,Miscellaneous expense on 2023-10-24,IT,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2024-04-30 14:02:22.859378,401.18,Wifi,Wifi expense on 2024-04-30,IT,Low,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2023-12-26 14:02:22.859378,422.97,Miscellaneous,Miscellaneous expense on 2023-12-26,HR,High,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2023-07-14 14:02:22.859378,93.34,Utilities,Utilities expense on 2023-07-14,Finance,High,Medium,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2024-01-15 14:02:22.859378,114.69,Training,Training expense on 2024-01-15,IT,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,300
2024-02-11 14:02:22.859378,168.07,Travel,Travel expense on 2024-02-11,IT,High,High,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,500
2024-01-04 14:02:22.859378,303.92,Travel,Travel expense on 2024-01-04,Finance,High,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,500
2023-10-12 14:02:22.859378,471.66,Miscellaneous,Miscellaneous expense on 2023-10-12,Finance,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2023-05-29 14:02:22.859378,165.86,Meals,Meals expense on 2023-05-29,HR,High,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2023-05-28 14:02:22.859378,14.2,Maintenance,Maintenance expense on 2023-05-28,IT,Medium,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,500
2024-01-01 14:02:22.859378,138.65,Meals,Meals expense on 2024-01-01,Finance,Medium,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2023-12-08 14:02:22.859378,288.6,Maintenance,Maintenance expense on 2023-12-08,IT,Medium,Low,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2023-12-02 14:02:22.859378,146.52,Travel,Travel expense on 2023-12-02,Finance,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,500
2023-10-05 14:02:22.859378,58.98,Travel,Travel expense on 2023-10-05,Finance,High,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2023-12-08 14:02:22.859378,264.38,Miscellaneous,Miscellaneous expense on 2023-12-08,Operations,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2023-08-27 14:02:22.859378,60.66,Software,Software expense on 2023-08-27,IT,High,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,200
2024-03-01 14:02:22.859378,334.21,Software,Software expense on 2024-03-01,HR,Medium,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2024-01-25 14:02:22.859378,64.27,Utilities,Utilities expense on 2024-01-25,Operations,High,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,200
2023-11-06 14:02:22.859378,345.23,Wifi,Wifi expense on 2023-11-06,Finance,High,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2023-12-01 14:02:22.859378,141.87,Marketing,Marketing expense on 2023-12-01,HR,Low,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2024-01-24 14:02:22.859378,363.74,Equipment,Equipment expense on 2024-01-24,Operations,Medium,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,1000
2024-03-25 14:02:22.859378,297.72,Software,Software expense on 2024-03-25,HR,High,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,200
2023-11-22 14:02:22.859378,158.3,Training,Training expense on 2023-11-22,IT,Medium,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,300
2023-07-01 14:02:22.859378,83.69,Meals,Meals expense on 2023-07-01,Operations,Low,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2024-01-01 14:02:22.859378,177.68,Marketing,Marketing expense on 2024-01-01,Finance,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,1000
2023-09-05 14:02:22.859378,173.07,Utilities,Utilities expense on 2023-09-05,Operations,Low,Medium,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2023-10-02 14:02:22.859378,332.19,Miscellaneous,Miscellaneous expense on 2023-10-02,Finance,High,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2023-07-31 14:02:22.859378,294.0,Miscellaneous,Miscellaneous expense on 2023-07-31,IT,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2024-03-15 14:02:22.859378,254.09,Wifi,Wifi expense on 2024-03-15,IT,High,Low,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2023-10-29 14:02:22.859378,146.46,Office Supplies,Office Supplies expense on 2023-10-29,Operations,Low,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,100
2023-07-23 14:02:22.859378,182.08,Equipment,Equipment expense on 2023-07-23,IT,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,1000
2023-11-28 14:02:22.859378,450.15,Meals,Meals expense on 2023-11-28,Operations,Low,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2023-12-04 14:02:22.859378,333.98,Training,Training expense on 2023-12-04,IT,Low,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,300
2023-09-09 14:02:22.859378,493.28,Equipment,Equipment expense on 2023-09-09,HR,Medium,Medium,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,1000
2024-04-09 14:02:22.859378,184.31,Equipment,Equipment expense on 2024-04-09,IT,High,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,1000
2024-02-09 14:02:22.859378,149.68,Equipment,Equipment expense on 2024-02-09,HR,Low,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,1000
2023-09-05 14:02:22.859378,410.71,Utilities,Utilities expense on 2023-09-05,Operations,High,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,200
2023-11-18 14:02:22.859378,292.5,Miscellaneous,Miscellaneous expense on 2023-11-18,HR,Medium,Low,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2024-03-22 14:02:22.859378,135.81,Utilities,Utilities expense on 2024-03-22,Operations,Low,Medium,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2023-12-21 14:02:22.859378,480.2,Software,Software expense on 2023-12-21,IT,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,200
2023-11-21 14:02:22.859378,191.39,Meals,Meals expense on 2023-11-21,HR,Low,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,50
2024-04-23 14:02:22.859378,111.9,Wifi,Wifi expense on 2024-04-23,Finance,Low,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2023-10-06 14:02:22.859378,428.47,Miscellaneous,Miscellaneous expense on 2023-10-06,IT,Low,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,200
2024-02-22 14:02:22.859378,228.7,Wifi,Wifi expense on 2024-02-22,Finance,Low,High,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,50
2023-06-12 14:02:22.859378,322.57,Utilities,Utilities expense on 2023-06-12,Finance,Low,Low,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2023-10-02 14:02:22.859378,113.03,Software,Software expense on 2023-10-02,Operations,Low,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2024-04-29 14:02:22.859378,70.7,Marketing,Marketing expense on 2024-04-29,Operations,Low,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,1000
2023-05-30 14:02:22.859378,340.4,Wifi,Wifi expense on 2023-05-30,HR,High,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2023-05-19 14:02:22.859378,248.4,Marketing,Marketing expense on 2023-05-19,Finance,High,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2024-03-11 14:02:22.859378,78.09,Meals,Meals expense on 2024-03-11,Operations,Medium,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2024-03-31 14:02:22.859378,34.71,Miscellaneous,Miscellaneous expense on 2024-03-31,Operations,Low,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,200
2024-02-01 14:02:22.859378,240.87,Travel,Travel expense on 2024-02-01,Operations,Medium,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,500
2024-01-26 14:02:22.859378,10.47,Software,Software expense on 2024-01-26,Finance,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2024-03-17 14:02:22.859378,170.38,Software,Software expense on 2024-03-17,Finance,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2024-04-05 14:02:22.859378,264.79,Office Supplies,Office Supplies expense on 2024-04-05,Finance,High,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,100
2024-04-04 14:02:22.859378,26.17,Software,Software expense on 2024-04-04,HR,Medium,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,200
2024-03-28 14:02:22.859378,429.38,Software,Software expense on 2024-03-28,IT,Medium,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,200
2024-01-30 14:02:22.859378,244.81,Miscellaneous,Miscellaneous expense on 2024-01-30,HR,Medium,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2023-12-12 14:02:22.859378,25.07,Maintenance,Maintenance expense on 2023-12-12,HR,High,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,500
2024-03-26 14:02:22.859378,16.67,Wifi,Wifi expense on 2024-03-26,Finance,High,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2023-12-14 14:02:22.859378,368.18,Miscellaneous,Miscellaneous expense on 2023-12-14,Operations,High,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2024-05-06 14:02:22.859378,490.89,Office Supplies,Office Supplies expense on 2024-05-06,Operations,Low,Medium,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,100
2023-07-15 14:02:22.859378,464.07,Software,Software expense on 2023-07-15,Operations,Medium,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2023-05-09 14:02:22.859378,190.39,Training,Training expense on 2023-05-09,HR,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,300
2023-10-30 14:02:22.859378,200.71,Software,Software expense on 2023-10-30,IT,High,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2023-07-30 14:02:22.859378,126.85,Office Supplies,Office Supplies expense on 2023-07-30,IT,High,Low,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,100
2024-02-10 14:02:22.859378,276.67,Office Supplies,Office Supplies expense on 2024-02-10,HR,Low,High,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,100
2024-01-04 14:02:22.859378,298.27,Wifi,Wifi expense on 2024-01-04,IT,High,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2023-11-10 14:02:22.859378,137.37,Travel,Travel expense on 2023-11-10,HR,High,Medium,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2024-01-27 14:02:22.859378,352.75,Marketing,Marketing expense on 2024-01-27,HR,High,High,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,1000
